number,incident_state,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,contact_type,location,category,subcategory,u_symptom,impact,urgency,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,caused_by,closed_code,resolved_by,opened_at,sys_updated_at,closed_at,final_resolved_at,resolution_time_hours,aging_days,priority,sla_breach_flag,created_month,is_active
INC0033522,Active,0,0,0,true,Caller 1704,Opened by  17,Phone,Location 161,Category 26,Subcategory 175,Symptom 130,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 7,Resolved by 11,30-05-2016 07:37,30-05-2016 07:37,04-06-2016 08:07,30-05-2016 07:50,0.216666667,0,3,0,2016-05,1
INC0033523,New,0,0,0,true,Caller 5124,Opened by  108,Phone,Location 161,Category 23,Subcategory 174,?,2 - Medium,2 - Medium,Group 20,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 52,30-05-2016 07:40,30-05-2016 07:40,04-06-2016 09:07,30-05-2016 08:33,0.883333333,0,3,0,2016-05,1
INC0033524,New,0,0,0,true,Caller 855,Opened by  501,Phone,Location 204,Category 32,Subcategory 9,?,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 27,30-05-2016 07:43,30-05-2016 07:43,04-06-2016 09:07,30-05-2016 08:59,1.266666667,0,3,0,2016-05,1
INC0033525,New,0,0,0,true,Caller 1436,Opened by  17,Phone,Location 91,Category 24,Subcategory 164,Symptom 117,2 - Medium,2 - Medium,Group 24,Resolver 217,false,false,Do Not Notify,?,?,?,code 6,Resolved by 198,30-05-2016 07:46,30-05-2016 07:50,04-06-2016 10:07,30-05-2016 09:27,1.683333333,0,3,0,2016-05,1
INC0033527,Active,0,0,0,true,Caller 4421,Opened by  17,Phone,Location 108,Category 23,Subcategory 75,?,2 - Medium,2 - Medium,Group 20,Resolver 13,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,30-05-2016 07:58,30-05-2016 07:58,04-06-2016 09:07,30-05-2016 08:32,0.566666667,0,3,0,2016-05,1
INC0033529,New,0,0,0,true,Caller 5317,Opened by  17,Phone,Location 161,Category 57,Subcategory 170,Symptom 531,2 - Medium,2 - Medium,Group 65,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 103,30-05-2016 08:00,30-05-2016 08:00,11-06-2016 15:07,06-06-2016 14:46,174.7666667,7,3,1,2016-05,1
INC0033530,Active,0,0,0,true,Caller 1607,Opened by  17,Phone,Location 33,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,30-05-2016 08:00,30-05-2016 08:00,04-06-2016 09:07,30-05-2016 09:02,1.033333333,0,3,0,2016-05,1
INC0033531,New,0,0,0,true,Caller 2390,Opened by  17,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,30-05-2016 08:01,30-05-2016 08:01,04-06-2016 09:07,30-05-2016 08:20,0.316666667,0,3,0,2016-05,1
INC0033532,New,0,0,0,true,Caller 3982,Opened by  17,Phone,Location 161,Category 57,Subcategory 184,Symptom 106,2 - Medium,2 - Medium,Group 51,Resolver 2,false,false,Do Not Notify,?,?,?,code 6,Resolved by 2,30-05-2016 08:02,30-05-2016 08:10,05-06-2016 10:07,31-05-2016 09:51,25.81666667,1,3,1,2016-05,1
INC0033533,New,0,0,0,true,Caller 1517,Opened by  17,Phone,Location 143,Category 9,Subcategory 174,?,2 - Medium,2 - Medium,Group 20,Resolver 236,false,false,Do Not Notify,?,?,?,code 9,Resolved by 215,30-05-2016 08:04,30-05-2016 08:44,04-06-2016 12:07,30-05-2016 11:41,3.616666667,0,3,0,2016-05,1
INC0033534,New,0,0,0,true,Caller 2928,Opened by  55,Phone,Location 161,Category 61,Subcategory 36,Symptom 491,2 - Medium,2 - Medium,Group 73,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 151,30-05-2016 08:04,30-05-2016 08:04,04-06-2016 11:07,30-05-2016 10:17,2.216666667,0,3,0,2016-05,1
INC0033537,New,0,0,0,true,Caller 576,Opened by  501,Phone,Location 204,Category 26,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 212,30-05-2016 08:07,30-05-2016 08:07,04-06-2016 09:07,30-05-2016 08:18,0.183333333,0,3,0,2016-05,1
INC0033538,New,0,0,0,true,Caller 4293,Opened by  17,Phone,Location 204,Category 9,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 23,Resolver 69,false,false,Do Not Notify,?,?,?,code 6,Resolved by 62,30-05-2016 08:11,30-05-2016 08:16,04-06-2016 11:07,30-05-2016 10:24,2.216666667,0,3,0,2016-05,1
INC0033539,New,0,0,0,true,Caller 4316,Opened by  174,Phone,Location 108,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 27,Resolver 170,false,false,Do Not Notify,?,?,?,code 6,Resolved by 153,30-05-2016 08:12,30-05-2016 08:16,04-06-2016 17:07,30-05-2016 16:26,8.233333333,0,3,0,2016-05,1
INC0033540,New,0,0,0,true,Caller 4320,Opened by  17,Phone,Location 108,Category 9,Subcategory 202,Symptom 70,2 - Medium,2 - Medium,Group 27,Resolver 34,false,false,Do Not Notify,?,?,?,code 6,Resolved by 33,30-05-2016 08:13,30-05-2016 08:25,12-06-2016 09:07,07-06-2016 08:52,192.65,8,3,1,2016-05,1
INC0033541,Active,0,0,0,true,Caller 4596,Opened by  131,Phone,Location 161,Category 26,Subcategory 164,Symptom 295,3 - Low,3 - Low,Group 70,Resolver 73,false,false,Do Not Notify,?,?,?,code 7,Resolved by 66,30-05-2016 08:14,30-05-2016 08:14,04-06-2016 09:07,30-05-2016 08:25,0.183333333,0,4,0,2016-05,1
INC0033542,New,0,0,0,true,Caller 5279,Opened by  55,Phone,Location 143,Category 37,Subcategory 135,Symptom 491,2 - Medium,2 - Medium,Group 48,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 15,30-05-2016 08:14,30-05-2016 08:14,05-06-2016 17:07,31-05-2016 16:38,32.4,1,3,1,2016-05,1
INC0033544,Active,0,0,0,true,Caller 965,Opened by  17,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 7,Resolved by 11,30-05-2016 08:17,30-05-2016 08:17,04-06-2016 09:07,30-05-2016 08:25,0.133333333,0,3,0,2016-05,1
INC0033545,New,0,0,0,true,Caller 2738,Opened by  501,Phone,Location 161,Category 43,Subcategory 105,?,2 - Medium,2 - Medium,Group 82,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 212,30-05-2016 08:19,30-05-2016 08:19,04-06-2016 09:07,30-05-2016 08:32,0.216666667,0,3,0,2016-05,1
INC0033546,Active,0,0,0,true,Caller 626,Opened by  301,Phone,Location 108,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 149,false,false,Do Not Notify,?,?,?,code 9,Resolved by 133,30-05-2016 08:19,30-05-2016 08:19,04-06-2016 09:07,30-05-2016 08:32,0.216666667,0,3,0,2016-05,1
INC0033547,New,0,0,0,true,Caller 5293,Opened by  17,Phone,Location 64,Category 20,Subcategory 125,Symptom 517,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,30-05-2016 08:21,30-05-2016 08:21,04-06-2016 09:07,30-05-2016 08:26,0.083333333,0,3,0,2016-05,1
INC0033548,New,0,0,0,true,Caller 728,Opened by  55,Phone,Location 188,Category 32,Subcategory 9,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 188,false,false,Do Not Notify,?,?,?,code 6,Resolved by 171,30-05-2016 08:22,30-05-2016 08:39,04-06-2016 10:07,30-05-2016 10:06,1.733333333,0,3,0,2016-05,1
INC0033549,New,0,0,0,true,Caller 1045,Opened by  55,Phone,Location 204,Category 32,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 7,Resolved by 15,30-05-2016 08:23,30-05-2016 08:23,04-06-2016 10:07,30-05-2016 09:34,1.183333333,0,3,0,2016-05,1
INC0033550,New,0,0,0,true,Caller 2163,Opened by  24,Phone,Location 143,Category 26,Subcategory 164,Symptom 295,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 15,30-05-2016 08:23,30-05-2016 08:23,04-06-2016 10:07,30-05-2016 09:28,1.083333333,0,3,0,2016-05,1
INC0033551,New,0,0,0,true,Caller 4642,Opened by  17,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,30-05-2016 08:24,30-05-2016 08:24,04-06-2016 09:07,30-05-2016 08:42,0.3,0,3,0,2016-05,1
INC0033553,Active,0,0,0,true,Caller 503,Opened by  131,Phone,Location 43,Category 26,Subcategory 275,Symptom 116,3 - Low,3 - Low,Group 70,Resolver 73,false,false,Do Not Notify,?,?,?,code 7,Resolved by 66,30-05-2016 08:25,30-05-2016 08:25,04-06-2016 09:07,30-05-2016 08:50,0.416666667,0,4,0,2016-05,1
INC0033554,New,0,0,0,true,Caller 3717,Opened by  17,Phone,Location 108,Category 9,Subcategory 202,Symptom 70,2 - Medium,2 - Medium,Group 27,Resolver 44,false,false,Do Not Notify,?,?,?,code 6,Resolved by 41,30-05-2016 08:25,30-05-2016 09:17,05-06-2016 10:07,31-05-2016 09:20,24.91666667,1,3,1,2016-05,1
INC0033555,Active,0,0,0,true,Caller 649,Opened by  17,Phone,Location 108,Category 42,Subcategory 223,?,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,30-05-2016 08:26,30-05-2016 08:26,04-06-2016 09:07,30-05-2016 08:32,0.1,0,3,0,2016-05,1
INC0033558,New,0,0,0,true,Caller 3999,Opened by  17,Phone,Location 143,Category 57,Subcategory 288,Symptom 296,2 - Medium,2 - Medium,Group 65,?,false,false,Do Not Notify,?,?,?,code 8,Resolved by 6,30-05-2016 08:28,30-05-2016 08:28,14-06-2016 14:07,09-06-2016 13:58,245.5,10,3,1,2016-05,1
INC0033560,Active,0,0,0,true,Caller 19,Opened by  17,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 7,Resolved by 11,30-05-2016 08:29,30-05-2016 08:29,04-06-2016 09:07,30-05-2016 08:50,0.35,0,3,0,2016-05,1
INC0033561,New,0,0,0,true,Caller 346,Opened by  17,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 27,Resolver 34,false,false,Do Not Notify,?,?,?,code 6,Resolved by 33,30-05-2016 08:31,30-05-2016 08:34,04-06-2016 09:07,30-05-2016 09:06,0.583333333,0,3,0,2016-05,1
INC0033562,New,0,0,0,true,Caller 276,Opened by  301,Phone,Location 108,Category 51,Subcategory 182,Symptom 491,2 - Medium,2 - Medium,Group 54,Resolver 34,false,false,Do Not Notify,?,?,?,code 6,Resolved by 33,30-05-2016 08:32,30-05-2016 08:38,04-06-2016 10:07,30-05-2016 09:43,1.183333333,0,3,0,2016-05,1
INC0033563,Active,0,0,0,true,Caller 1256,Opened by  55,Phone,Location 108,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 28,false,false,Do Not Notify,?,?,?,code 6,Resolved by 27,30-05-2016 08:33,30-05-2016 08:33,04-06-2016 09:07,30-05-2016 08:51,0.3,0,3,0,2016-05,1
INC0033564,Active,0,0,0,true,Caller 3837,Opened by  108,Phone,Location 42,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 56,false,false,Do Not Notify,?,?,?,code 6,Resolved by 52,30-05-2016 08:33,30-05-2016 08:33,04-06-2016 09:07,30-05-2016 08:41,0.133333333,0,3,0,2016-05,1
INC0033565,New,0,0,0,true,Caller 3549,Opened by  17,Phone,Location 34,Category 23,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 20,Resolver 69,false,false,Do Not Notify,?,?,?,code 6,Resolved by 62,30-05-2016 08:33,30-05-2016 08:52,06-06-2016 10:07,01-06-2016 09:18,48.75,2,3,1,2016-05,1
INC0033566,Active,0,0,0,true,Caller 4196,Opened by  131,Phone,Location 143,Category 26,Subcategory 164,Symptom 295,2 - Medium,2 - Medium,Group 70,Resolver 73,false,false,Do Not Notify,?,?,?,code 7,Resolved by 66,30-05-2016 08:33,30-05-2016 08:33,04-06-2016 09:07,30-05-2016 08:50,0.283333333,0,3,0,2016-05,1
INC0033567,New,0,0,0,true,Caller 346,Opened by  17,Phone,Location 108,Category 9,Subcategory 164,Symptom 491,2 - Medium,2 - Medium,Group 27,Resolver 34,false,false,Do Not Notify,?,?,?,code 6,Resolved by 33,30-05-2016 08:34,30-05-2016 08:36,04-06-2016 09:07,30-05-2016 08:55,0.35,0,3,0,2016-05,1
INC0033568,New,0,0,0,true,Caller 4146,Opened by  17,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 25,Resolver 125,false,false,Do Not Notify,?,?,?,code 5,Resolved by 113,30-05-2016 08:36,30-05-2016 08:40,07-06-2016 11:07,02-06-2016 10:45,74.15,3,3,1,2016-05,1
INC0033569,New,0,0,0,true,Caller 2658,Opened by  17,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,30-05-2016 08:37,30-05-2016 08:37,04-06-2016 09:07,30-05-2016 08:42,0.083333333,0,3,0,2016-05,1
INC0033571,New,0,0,0,true,Caller 2450,Opened by  501,Phone,Location 143,Category 32,Subcategory 9,?,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 212,30-05-2016 08:40,30-05-2016 08:40,04-06-2016 09:07,30-05-2016 08:42,0.033333333,0,3,0,2016-05,1
INC0033573,New,0,0,0,true,Caller 3139,Opened by  501,Phone,Location 143,Category 26,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 212,30-05-2016 08:42,30-05-2016 08:42,04-06-2016 09:07,30-05-2016 08:59,0.283333333,0,3,0,2016-05,1
INC0033574,New,0,0,0,true,Caller 4211,Opened by  17,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,30-05-2016 08:43,30-05-2016 08:43,04-06-2016 09:07,30-05-2016 08:48,0.083333333,0,3,0,2016-05,1
INC0033575,New,0,0,0,true,Caller 1873,Opened by  174,Phone,Location 108,Category 9,Subcategory 164,Symptom 491,2 - Medium,2 - Medium,Group 27,Resolver 34,false,false,Do Not Notify,?,?,?,code 6,Resolved by 33,30-05-2016 08:44,30-05-2016 08:45,06-06-2016 15:07,01-06-2016 14:13,53.48333333,2,3,1,2016-05,1
INC0033577,New,0,0,0,true,Caller 4255,Opened by  17,Phone,Location 111,Category 53,Subcategory 303,?,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 7,Resolved by 11,30-05-2016 08:45,30-05-2016 08:45,04-06-2016 10:07,30-05-2016 09:20,0.583333333,0,3,0,2016-05,1
INC0033579,New,0,0,0,true,Caller 3645,Opened by  17,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,30-05-2016 08:45,30-05-2016 08:45,04-06-2016 09:07,30-05-2016 09:05,0.333333333,0,3,0,2016-05,1
INC0033582,New,0,0,0,true,Caller 3752,Opened by  17,Phone,Location 108,Category 23,Subcategory 75,Symptom 491,2 - Medium,2 - Medium,Group 20,Resolver 50,false,false,Do Not Notify,?,?,?,code 6,Resolved by 47,30-05-2016 08:48,30-05-2016 08:52,04-06-2016 14:07,30-05-2016 13:49,5.016666667,0,3,0,2016-05,1
INC0033583,Active,0,0,0,true,Caller 2967,Opened by  301,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,2 - Medium,2 - Medium,Group 70,Resolver 149,false,false,Do Not Notify,?,?,?,code 9,Resolved by 133,30-05-2016 08:49,30-05-2016 08:49,04-06-2016 09:07,30-05-2016 08:55,0.1,0,3,0,2016-05,1
INC0033584,Active,0,0,0,true,Caller 4855,Opened by  17,Phone,Location 161,Category 9,Subcategory 202,Symptom 70,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 10,Resolved by 22,30-05-2016 08:50,30-05-2016 09:00,05-06-2016 09:07,31-05-2016 08:44,23.9,0,3,0,2016-05,1
INC0033585,New,0,0,0,true,Caller 4293,Opened by  131,Phone,Location 204,Category 53,Subcategory 174,Symptom 494,2 - Medium,2 - Medium,Group 25,Resolver 140,false,false,Do Not Notify,?,?,?,code 6,Resolved by 126,30-05-2016 08:51,30-05-2016 08:55,06-06-2016 10:07,01-06-2016 09:52,49.01666667,2,3,1,2016-05,1
INC0033586,Active,0,0,0,true,Caller 2551,Opened by  55,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 28,false,false,Do Not Notify,?,?,?,code 6,Resolved by 27,30-05-2016 08:51,30-05-2016 08:51,04-06-2016 09:07,30-05-2016 09:02,0.183333333,0,3,0,2016-05,1
INC0033587,New,0,0,0,true,Caller 1353,Opened by  17,Phone,Location 204,Category 57,Subcategory 159,Symptom 296,2 - Medium,2 - Medium,Group 65,?,false,false,Do Not Notify,?,?,?,?,Resolved by 163,30-05-2016 08:53,30-05-2016 08:53,04-06-2016 11:07,30-05-2016 10:57,2.066666667,0,3,0,2016-05,1
INC0033588,New,0,0,0,true,Caller 3646,Opened by  108,Phone,Location 143,Category 23,Subcategory 75,Symptom 455,2 - Medium,2 - Medium,Group 20,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 15,30-05-2016 08:54,30-05-2016 08:54,09-06-2016 15:07,31-05-2016 08:53,23.98333333,0,3,0,2016-05,1
INC0033589,Active,0,0,0,true,Caller 2950,Opened by  24,Phone,Location 224,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 17,false,false,Do Not Notify,?,?,?,code 7,Resolved by 15,30-05-2016 08:54,30-05-2016 08:54,04-06-2016 09:07,30-05-2016 08:56,0.033333333,0,3,0,2016-05,1
INC0033590,Active,0,0,0,true,Caller 4168,Opened by  301,Phone,Location 51,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 149,false,false,Do Not Notify,?,?,?,code 9,Resolved by 133,30-05-2016 08:56,30-05-2016 08:56,04-06-2016 09:07,30-05-2016 08:59,0.05,0,3,0,2016-05,1
INC0033592,New,0,0,0,true,Caller 2455,Opened by  221,Phone,Location 204,Category 23,Subcategory 3,?,2 - Medium,2 - Medium,Group 20,Resolver 217,false,false,Do Not Notify,?,?,?,code 6,Resolved by 198,30-05-2016 08:56,30-05-2016 09:02,04-06-2016 11:07,30-05-2016 10:35,1.65,0,3,0,2016-05,1
INC0033593,New,0,0,0,true,Caller 2432,Opened by  24,Phone,Location 161,Category 26,Subcategory 275,Symptom 54,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 151,30-05-2016 08:56,30-05-2016 08:56,04-06-2016 11:07,30-05-2016 10:20,1.4,0,3,0,2016-05,1
INC0033594,New,0,0,0,true,Caller 2377,Opened by  24,Phone,Location 43,Category 19,Subcategory 163,Symptom 491,1 - High,2 - Medium,Group 72,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 98,30-05-2016 08:58,30-05-2016 08:58,08-06-2016 15:07,03-06-2016 14:37,101.65,4,2,1,2016-05,1
INC0033595,New,0,0,0,true,Caller 3940,Opened by  17,Phone,Location 97,Category 37,Subcategory 123,Symptom 118,2 - Medium,2 - Medium,Group 50,Resolver 82,false,false,Do Not Notify,?,?,?,code 6,Resolved by 75,30-05-2016 08:58,30-05-2016 09:14,05-06-2016 17:07,31-05-2016 16:49,31.85,1,3,1,2016-05,1
INC0033596,Active,0,0,0,true,Caller 5598,Opened by  131,Phone,Location 161,Category 32,Subcategory 9,Symptom 491,3 - Low,3 - Low,Group 70,Resolver 73,false,false,Do Not Notify,?,?,?,code 7,Resolved by 66,30-05-2016 08:58,30-05-2016 08:58,04-06-2016 10:07,30-05-2016 09:16,0.3,0,4,0,2016-05,1
INC0033598,Resolved,0,0,0,true,Caller 2952,Opened by  108,Phone,Location 204,Category 9,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,Resolver 56,false,false,Do Not Notify,?,?,?,code 6,Resolved by 52,30-05-2016 08:59,30-05-2016 08:59,04-06-2016 09:07,04-06-2016 09:07,120.1333333,5,3,1,2016-05,1
INC0033599,Resolved,0,0,0,true,Caller 4070,Opened by  464,Phone,Location 93,Category 23,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 20,Resolver 219,false,false,Do Not Notify,?,?,?,code 6,Resolved by 200,30-05-2016 08:59,30-05-2016 09:05,01-06-2016 18:51,30-05-2016 09:05,0.1,0,3,0,2016-05,1
INC0033600,New,0,0,0,true,Caller 1891,Opened by  301,Phone,Location 204,Category 46,Subcategory 248,Symptom 267,2 - Medium,2 - Medium,Group 57,Resolver 207,false,false,Do Not Notify,?,?,?,code 6,Resolved by 188,30-05-2016 08:59,30-05-2016 09:36,07-06-2016 12:07,02-06-2016 11:24,74.41666667,3,3,1,2016-05,1
INC0033601,New,0,0,0,true,Caller 3479,Opened by  501,Phone,Location 143,Category 53,Subcategory 174,?,2 - Medium,2 - Medium,Group 54,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 15,30-05-2016 08:59,30-05-2016 08:59,05-06-2016 17:07,31-05-2016 16:44,31.75,1,3,1,2016-05,1
INC0033602,New,0,0,0,true,Caller 2539,Opened by  55,Phone,Location 35,Category 46,Subcategory 242,Symptom 274,2 - Medium,2 - Medium,Group 57,Resolver 155,false,false,Do Not Notify,?,?,?,code 8,Resolved by 139,30-05-2016 09:00,30-05-2016 09:07,13-06-2016 14:07,08-06-2016 14:00,221,9,3,1,2016-05,1
INC0033603,Active,0,0,0,true,Caller 3763,Opened by  360,Phone,Location 201,Category 43,Subcategory 174,?,2 - Medium,2 - Medium,Group 39,Resolver 183,false,false,Do Not Notify,?,?,?,code 6,Resolved by 166,30-05-2016 09:00,30-05-2016 09:04,04-06-2016 14:07,30-05-2016 13:47,4.783333333,0,3,0,2016-05,1
INC0033605,New,0,0,0,true,Caller 211,Opened by  17,Phone,Location 83,Category 23,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 20,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,30-05-2016 09:02,30-05-2016 09:02,04-06-2016 10:07,30-05-2016 09:16,0.233333333,0,3,0,2016-05,1
INC0033606,Active,0,0,0,true,Caller 2551,Opened by  55,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 28,false,false,Do Not Notify,?,?,?,code 6,Resolved by 27,30-05-2016 09:02,30-05-2016 09:02,04-06-2016 10:07,30-05-2016 09:18,0.266666667,0,3,0,2016-05,1
INC0033607,New,0,0,0,true,Caller 2430,Opened by  17,Phone,Location 143,Category 9,Subcategory 74,Symptom 577,2 - Medium,2 - Medium,Group 28,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,30-05-2016 09:02,30-05-2016 09:02,04-06-2016 10:07,30-05-2016 09:18,0.266666667,0,3,0,2016-05,1
INC0033608,Resolved,0,0,0,true,Caller 870,Opened by  108,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 56,false,false,Do Not Notify,?,?,?,code 6,Resolved by 52,30-05-2016 09:03,30-05-2016 09:03,04-06-2016 10:07,04-06-2016 10:07,121.0666667,5,3,1,2016-05,1
INC0033609,Active,0,0,0,true,Caller 1639,Opened by  17,Phone,Location 161,Category 20,Subcategory 125,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,30-05-2016 09:03,30-05-2016 09:03,04-06-2016 10:07,30-05-2016 09:34,0.516666667,0,3,0,2016-05,1
INC0033610,New,0,0,0,true,Caller 2430,Opened by  17,Phone,Location 143,Category 61,Subcategory 16,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,30-05-2016 09:05,30-05-2016 09:05,04-06-2016 10:07,30-05-2016 09:15,0.166666667,0,3,0,2016-05,1
INC0033611,Resolved,0,0,0,true,Caller 4817,Opened by  108,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 56,false,false,Do Not Notify,?,?,?,code 6,Resolved by 52,30-05-2016 09:10,30-05-2016 09:10,04-06-2016 10:07,04-06-2016 10:07,120.95,5,3,1,2016-05,1
INC0033613,New,0,0,0,true,Caller 2303,Opened by  62,Phone,Location 143,Category 9,Subcategory 174,?,2 - Medium,2 - Medium,Group 28,Resolver 236,false,false,Do Not Notify,?,?,?,code 1,Resolved by 215,30-05-2016 09:11,30-05-2016 09:17,04-06-2016 17:07,30-05-2016 17:06,7.916666667,0,3,0,2016-05,1
